,filename,sr,class,length
698,bengali (726).wav,22050,Ben,1
699,bengali (727).wav,22050,Ben,1
700,bengali (728).wav,22050,Ben,1
701,bengali (729).wav,22050,Ben,1
702,bengali (73).wav,22050,Ben,1
703,bengali (730).wav,22050,Ben,1
704,bengali (731).wav,22050,Ben,1
705,bengali (732).wav,22050,Ben,1
706,bengali (733).wav,22050,Ben,1
707,bengali (734).wav,22050,Ben,1
708,bengali (735).wav,22050,Ben,1
709,bengali (736).wav,22050,Ben,1
710,bengali (737).wav,22050,Ben,1
711,bengali (738).wav,22050,Ben,1
712,bengali (739).wav,22050,Ben,1
713,bengali (74).wav,22050,Ben,1
714,bengali (740).wav,22050,Ben,1
715,bengali (741).wav,22050,Ben,1
716,bengali (742).wav,22050,Ben,1
717,bengali (743).wav,22050,Ben,1
718,bengali (744).wav,22050,Ben,1
719,bengali (745).wav,22050,Ben,1
720,bengali (746).wav,22050,Ben,1
721,bengali (747).wav,22050,Ben,1
722,bengali (748).wav,22050,Ben,1
723,bengali (749).wav,22050,Ben,1
724,bengali (75).wav,22050,Ben,1
725,bengali (750).wav,22050,Ben,1
726,bengali (751).wav,22050,Ben,1
727,bengali (752).wav,22050,Ben,1
728,bengali (753).wav,22050,Ben,1
729,bengali (754).wav,22050,Ben,1
730,bengali (755).wav,22050,Ben,1
731,bengali (756).wav,22050,Ben,1
732,bengali (757).wav,22050,Ben,1
733,bengali (758).wav,22050,Ben,1
734,bengali (759).wav,22050,Ben,1
735,bengali (76).wav,22050,Ben,1
736,bengali (760).wav,22050,Ben,1
737,bengali (761).wav,22050,Ben,1
738,bengali (762).wav,22050,Ben,1
739,bengali (763).wav,22050,Ben,1
740,bengali (764).wav,22050,Ben,1
741,bengali (765).wav,22050,Ben,1
742,bengali (766).wav,22050,Ben,1
743,bengali (767).wav,22050,Ben,1
744,bengali (768).wav,22050,Ben,1
745,bengali (769).wav,22050,Ben,1
746,bengali (77).wav,22050,Ben,1
747,bengali (770).wav,22050,Ben,1
748,bengali (771).wav,22050,Ben,1
749,bengali (772).wav,22050,Ben,1
750,bengali (773).wav,22050,Ben,1
751,bengali (774).wav,22050,Ben,1
752,bengali (775).wav,22050,Ben,1
753,bengali (776).wav,22050,Ben,1
754,bengali (777).wav,22050,Ben,1
755,bengali (778).wav,22050,Ben,1
756,bengali (779).wav,22050,Ben,1
757,bengali (78).wav,22050,Ben,1
758,bengali (780).wav,22050,Ben,1
759,bengali (781).wav,22050,Ben,1
760,bengali (782).wav,22050,Ben,1
761,bengali (783).wav,22050,Ben,1
762,bengali (784).wav,22050,Ben,1
763,bengali (785).wav,22050,Ben,1
764,bengali (786).wav,22050,Ben,1
765,bengali (787).wav,22050,Ben,1
766,bengali (788).wav,22050,Ben,1
767,bengali (789).wav,22050,Ben,1
768,bengali (79).wav,22050,Ben,1
769,bengali (790).wav,22050,Ben,1
770,bengali (791).wav,22050,Ben,1
771,bengali (792).wav,22050,Ben,1
772,bengali (793).wav,22050,Ben,1
773,bengali (794).wav,22050,Ben,1
774,bengali (795).wav,22050,Ben,1
775,bengali (796).wav,22050,Ben,1
776,bengali (797).wav,22050,Ben,1
777,bengali (798).wav,22050,Ben,1
778,bengali (799).wav,22050,Ben,1
779,bengali (8).wav,22050,Ben,1
780,bengali (80).wav,22050,Ben,1
781,bengali (800).wav,22050,Ben,1
782,bengali (801).wav,22050,Ben,1
783,bengali (802).wav,22050,Ben,1
784,bengali (803).wav,22050,Ben,1
785,bengali (804).wav,22050,Ben,1
786,bengali (805).wav,22050,Ben,1
787,bengali (806).wav,22050,Ben,1
788,bengali (807).wav,22050,Ben,1
789,bengali (808).wav,22050,Ben,1
790,bengali (809).wav,22050,Ben,1
791,bengali (81).wav,22050,Ben,1
792,bengali (810).wav,22050,Ben,1
793,bengali (811).wav,22050,Ben,1
794,bengali (812).wav,22050,Ben,1
795,bengali (813).wav,22050,Ben,1
796,bengali (814).wav,22050,Ben,1
797,bengali (815).wav,22050,Ben,1
798,bengali (816).wav,22050,Ben,1
799,bengali (817).wav,22050,Ben,1
800,bengali (818).wav,22050,Ben,1
801,bengali (819).wav,22050,Ben,1
802,bengali (82).wav,22050,Ben,1
803,bengali (820).wav,22050,Ben,1
804,bengali (821).wav,22050,Ben,1
805,bengali (822).wav,22050,Ben,1
806,bengali (823).wav,22050,Ben,1
807,bengali (824).wav,22050,Ben,1
808,bengali (825).wav,22050,Ben,1
809,bengali (826).wav,22050,Ben,1
810,bengali (827).wav,22050,Ben,1
811,bengali (828).wav,22050,Ben,1
812,bengali (829).wav,22050,Ben,1
813,bengali (83).wav,22050,Ben,1
814,bengali (830).wav,22050,Ben,1
815,bengali (831).wav,22050,Ben,1
816,bengali (832).wav,22050,Ben,1
817,bengali (833).wav,22050,Ben,1
818,bengali (834).wav,22050,Ben,1
819,bengali (835).wav,22050,Ben,1
820,bengali (836).wav,22050,Ben,1
821,bengali (837).wav,22050,Ben,1
822,bengali (838).wav,22050,Ben,1
823,bengali (839).wav,22050,Ben,1
824,bengali (84).wav,22050,Ben,1
825,bengali (840).wav,22050,Ben,1
826,bengali (841).wav,22050,Ben,1
827,bengali (842).wav,22050,Ben,1
828,bengali (843).wav,22050,Ben,1
829,bengali (844).wav,22050,Ben,1
830,bengali (845).wav,22050,Ben,1
831,bengali (846).wav,22050,Ben,1
832,bengali (847).wav,22050,Ben,1
833,bengali (848).wav,22050,Ben,1
834,bengali (849).wav,22050,Ben,1
835,bengali (85).wav,22050,Ben,1
836,bengali (850).wav,22050,Ben,1
837,bengali (851).wav,22050,Ben,1
838,bengali (852).wav,22050,Ben,1
839,bengali (853).wav,22050,Ben,1
840,bengali (854).wav,22050,Ben,1
841,bengali (855).wav,22050,Ben,1
842,bengali (856).wav,22050,Ben,1
843,bengali (857).wav,22050,Ben,1
844,bengali (858).wav,22050,Ben,1
845,bengali (859).wav,22050,Ben,1
846,bengali (86).wav,22050,Ben,1
847,bengali (860).wav,22050,Ben,1
848,bengali (861).wav,22050,Ben,1
849,bengali (862).wav,22050,Ben,1
850,bengali (863).wav,22050,Ben,1
851,bengali (864).wav,22050,Ben,1
852,bengali (865).wav,22050,Ben,1
853,bengali (866).wav,22050,Ben,1
854,bengali (867).wav,22050,Ben,1
855,bengali (868).wav,22050,Ben,1
856,bengali (869).wav,22050,Ben,1
857,bengali (87).wav,22050,Ben,1
858,bengali (870).wav,22050,Ben,1
859,bengali (871).wav,22050,Ben,1
860,bengali (872).wav,22050,Ben,1
861,bengali (873).wav,22050,Ben,1
862,bengali (874).wav,22050,Ben,1
863,bengali (875).wav,22050,Ben,1
864,bengali (876).wav,22050,Ben,1
865,bengali (877).wav,22050,Ben,1
866,bengali (878).wav,22050,Ben,1
867,bengali (879).wav,22050,Ben,1
868,bengali (88).wav,22050,Ben,1
869,bengali (880).wav,22050,Ben,1
870,bengali (881).wav,22050,Ben,1
871,bengali (882).wav,22050,Ben,1
872,bengali (883).wav,22050,Ben,1
873,bengali (884).wav,22050,Ben,1
874,bengali (885).wav,22050,Ben,1
875,bengali (886).wav,22050,Ben,1
876,bengali (887).wav,22050,Ben,1
877,bengali (888).wav,22050,Ben,1
878,bengali (889).wav,22050,Ben,1
879,bengali (89).wav,22050,Ben,1
880,bengali (890).wav,22050,Ben,1
881,bengali (891).wav,22050,Ben,1
882,bengali (892).wav,22050,Ben,1
883,bengali (893).wav,22050,Ben,1
884,bengali (894).wav,22050,Ben,1
885,bengali (895).wav,22050,Ben,1
886,bengali (896).wav,22050,Ben,1
887,bengali (897).wav,22050,Ben,1
888,bengali (898).wav,22050,Ben,1
889,bengali (899).wav,22050,Ben,1
890,bengali (9).wav,22050,Ben,1
891,bengali (90).wav,22050,Ben,1
892,bengali (900).wav,22050,Ben,1
893,bengali (901).wav,22050,Ben,1
894,bengali (902).wav,22050,Ben,1
895,bengali (903).wav,22050,Ben,1
896,bengali (904).wav,22050,Ben,1
897,bengali (905).wav,22050,Ben,1
898,bengali (906).wav,22050,Ben,1
899,bengali (907).wav,22050,Ben,1
900,bengali (908).wav,22050,Ben,1
901,bengali (909).wav,22050,Ben,1
902,bengali (91).wav,22050,Ben,1
903,bengali (910).wav,22050,Ben,1
904,bengali (911).wav,22050,Ben,1
905,bengali (912).wav,22050,Ben,1
906,bengali (913).wav,22050,Ben,1
907,bengali (914).wav,22050,Ben,1
908,bengali (915).wav,22050,Ben,1
909,bengali (916).wav,22050,Ben,1
910,bengali (917).wav,22050,Ben,1
911,bengali (918).wav,22050,Ben,1
912,bengali (919).wav,22050,Ben,1
913,bengali (92).wav,22050,Ben,1
914,bengali (920).wav,22050,Ben,1
915,bengali (921).wav,22050,Ben,1
916,bengali (922).wav,22050,Ben,1
917,bengali (923).wav,22050,Ben,1
918,bengali (924).wav,22050,Ben,1
919,bengali (925).wav,22050,Ben,1
920,bengali (926).wav,22050,Ben,1
921,bengali (927).wav,22050,Ben,1
922,bengali (928).wav,22050,Ben,1
923,bengali (929).wav,22050,Ben,1
924,bengali (93).wav,22050,Ben,1
925,bengali (930).wav,22050,Ben,1
926,bengali (931).wav,22050,Ben,1
927,bengali (932).wav,22050,Ben,1
928,bengali (933).wav,22050,Ben,1
929,bengali (934).wav,22050,Ben,1
930,bengali (935).wav,22050,Ben,1
931,bengali (936).wav,22050,Ben,1
932,bengali (937).wav,22050,Ben,1
933,bengali (938).wav,22050,Ben,1
934,bengali (939).wav,22050,Ben,1
935,bengali (94).wav,22050,Ben,1
936,bengali (940).wav,22050,Ben,1
937,bengali (941).wav,22050,Ben,1
938,bengali (942).wav,22050,Ben,1
939,bengali (943).wav,22050,Ben,1
940,bengali (944).wav,22050,Ben,1
941,bengali (945).wav,22050,Ben,1
942,bengali (946).wav,22050,Ben,1
943,bengali (947).wav,22050,Ben,1
944,bengali (948).wav,22050,Ben,1
945,bengali (949).wav,22050,Ben,1
946,bengali (95).wav,22050,Ben,1
947,bengali (950).wav,22050,Ben,1
948,bengali (951).wav,22050,Ben,1
949,bengali (952).wav,22050,Ben,1
950,bengali (953).wav,22050,Ben,1
951,bengali (954).wav,22050,Ben,1
952,bengali (955).wav,22050,Ben,1
953,bengali (956).wav,22050,Ben,1
954,bengali (957).wav,22050,Ben,1
955,bengali (958).wav,22050,Ben,1
956,bengali (959).wav,22050,Ben,1
957,bengali (96).wav,22050,Ben,1
958,bengali (960).wav,22050,Ben,1
959,bengali (961).wav,22050,Ben,1
960,bengali (962).wav,22050,Ben,1
961,bengali (963).wav,22050,Ben,1
962,bengali (964).wav,22050,Ben,1
963,bengali (965).wav,22050,Ben,1
964,bengali (966).wav,22050,Ben,1
965,bengali (967).wav,22050,Ben,1
966,bengali (968).wav,22050,Ben,1
967,bengali (969).wav,22050,Ben,1
968,bengali (97).wav,22050,Ben,1
969,bengali (970).wav,22050,Ben,1
970,bengali (971).wav,22050,Ben,1
971,bengali (972).wav,22050,Ben,1
972,bengali (973).wav,22050,Ben,1
973,bengali (974).wav,22050,Ben,1
974,bengali (975).wav,22050,Ben,1
975,bengali (976).wav,22050,Ben,1
976,bengali (977).wav,22050,Ben,1
977,bengali (978).wav,22050,Ben,1
978,bengali (979).wav,22050,Ben,1
979,bengali (98).wav,22050,Ben,1
980,bengali (980).wav,22050,Ben,1
981,bengali (981).wav,22050,Ben,1
982,bengali (982).wav,22050,Ben,1
983,bengali (983).wav,22050,Ben,1
984,bengali (984).wav,22050,Ben,1
985,bengali (985).wav,22050,Ben,1
986,bengali (986).wav,22050,Ben,1
987,bengali (987).wav,22050,Ben,1
988,bengali (988).wav,22050,Ben,1
989,bengali (989).wav,22050,Ben,1
990,bengali (99).wav,22050,Ben,1
991,bengali (990).wav,22050,Ben,1
992,bengali (991).wav,22050,Ben,1
993,bengali (992).wav,22050,Ben,1
994,bengali (993).wav,22050,Ben,1
995,bengali (994).wav,22050,Ben,1
996,bengali (995).wav,22050,Ben,1
997,bengali (996).wav,22050,Ben,1
998,bengali (997).wav,22050,Ben,1
999,bengali (998).wav,22050,Ben,1
1000,bengali (999).wav,22050,Ben,1
1001,guf_01063_00076624578.wav,22050,Guj,1
1002,guf_01063_00102147911.wav,22050,Guj,1
1003,guf_01063_00124487352.wav,22050,Guj,1
1004,guf_01063_00159113314.wav,22050,Guj,1
1005,guf_01063_00171170898.wav,22050,Guj,1
1006,guf_01063_00203897909.wav,22050,Guj,1
1007,guf_01063_00238885235.wav,22050,Guj,1
1008,guf_01063_00239929697.wav,22050,Guj,1
1009,guf_01063_00242255673.wav,22050,Guj,1
1010,guf_01063_00260332390.wav,22050,Guj,1
1011,guf_01063_00266375682.wav,22050,Guj,1
1012,guf_01063_00315839671.wav,22050,Guj,1
1013,guf_01063_00334896632.wav,22050,Guj,1
1014,guf_01063_00336915211.wav,22050,Guj,1
1015,guf_01063_00353499016.wav,22050,Guj,1
1016,guf_01063_00376713658.wav,22050,Guj,1
1017,guf_01063_00381967950.wav,22050,Guj,1
1018,guf_01063_00417634056.wav,22050,Guj,1
1019,guf_01063_00444576240.wav,22050,Guj,1
1020,guf_01063_00445856285.wav,22050,Guj,1
1021,guf_01063_00461034547.wav,22050,Guj,1
1022,guf_01063_00496765861.wav,22050,Guj,1
1023,guf_01063_00498946523.wav,22050,Guj,1
1024,guf_01063_00507483420.wav,22050,Guj,1
1025,guf_01063_00552068670.wav,22050,Guj,1
1026,guf_01063_00657445316.wav,22050,Guj,1
1027,guf_01063_00703829986.wav,22050,Guj,1
1028,guf_01063_00721909530.wav,22050,Guj,1
1029,guf_01063_00739820823.wav,22050,Guj,1
1030,guf_01063_00771673105.wav,22050,Guj,1
1031,guf_01063_00816150760.wav,22050,Guj,1
1032,guf_01063_00823212026.wav,22050,Guj,1
1033,guf_01063_00849713287.wav,22050,Guj,1
1034,guf_01063_00854661751.wav,22050,Guj,1
1035,guf_01063_00864236907.wav,22050,Guj,1
1036,guf_01063_00865817593.wav,22050,Guj,1
1037,guf_01063_00878111503.wav,22050,Guj,1
1038,guf_01063_00994240419.wav,22050,Guj,1
1039,guf_01063_00994364488.wav,22050,Guj,1
1040,guf_01063_01000380147.wav,22050,Guj,1
1041,guf_01063_01073034358.wav,22050,Guj,1
1042,guf_01063_01076135709.wav,22050,Guj,1
1043,guf_01063_01079875748.wav,22050,Guj,1
1044,guf_01063_01112498618.wav,22050,Guj,1
1045,guf_01063_01118961460.wav,22050,Guj,1
1046,guf_01063_01123296589.wav,22050,Guj,1
1047,guf_01063_01142300141.wav,22050,Guj,1
1048,guf_01063_01149242833.wav,22050,Guj,1
1049,guf_01063_01152311781.wav,22050,Guj,1
1050,guf_01063_01181937822.wav,22050,Guj,1
1051,guf_01063_01193519791.wav,22050,Guj,1
1052,guf_01063_01194505231.wav,22050,Guj,1
1053,guf_01063_01199505358.wav,22050,Guj,1
1054,guf_01063_01259968608.wav,22050,Guj,1
1055,guf_01063_01263349417.wav,22050,Guj,1
1056,guf_01063_01273931838.wav,22050,Guj,1
1057,guf_01063_01280089037.wav,22050,Guj,1
1058,guf_01063_01353564317.wav,22050,Guj,1
1059,guf_01063_01359011226.wav,22050,Guj,1
1060,guf_01063_01391099140.wav,22050,Guj,1
1061,guf_01063_01445118667.wav,22050,Guj,1
1062,guf_01063_01484906117.wav,22050,Guj,1
1063,guf_01063_01521324841.wav,22050,Guj,1
1064,guf_01063_01529915526.wav,22050,Guj,1
1065,guf_01063_01530074244.wav,22050,Guj,1
1066,guf_01063_01531526707.wav,22050,Guj,1
1067,guf_01063_01566682082.wav,22050,Guj,1
1068,guf_01063_01578504672.wav,22050,Guj,1
1069,guf_01063_01601176698.wav,22050,Guj,1
1070,guf_01063_01618582128.wav,22050,Guj,1
1071,guf_01063_01675727689.wav,22050,Guj,1
1072,guf_01063_01706394734.wav,22050,Guj,1
1073,guf_01063_01706878661.wav,22050,Guj,1
1074,guf_01063_01758394991.wav,22050,Guj,1
1075,guf_01063_01774766967.wav,22050,Guj,1
1076,guf_01063_01803404425.wav,22050,Guj,1
1077,guf_01063_01846103609.wav,22050,Guj,1
1078,guf_01063_01856592845.wav,22050,Guj,1
1079,guf_01063_01865580938.wav,22050,Guj,1
1080,guf_01063_01872017576.wav,22050,Guj,1
1081,guf_01063_01907809060.wav,22050,Guj,1
1082,guf_01063_01914241615.wav,22050,Guj,1
1083,guf_01063_01923048045.wav,22050,Guj,1
1084,guf_01063_01942760163.wav,22050,Guj,1
1085,guf_01063_02030057733.wav,22050,Guj,1
1086,guf_01063_02032086337.wav,22050,Guj,1
1087,guf_01063_02055142185.wav,22050,Guj,1
1088,guf_01063_02066476915.wav,22050,Guj,1
1089,guf_01063_02104574990.wav,22050,Guj,1
1090,guf_01063_02105111464.wav,22050,Guj,1
1091,guf_01063_02107503787.wav,22050,Guj,1
1092,guf_01063_02136068996.wav,22050,Guj,1
1093,guf_01063_02146978406.wav,22050,Guj,1
1094,guf_01414_00006651987.wav,22050,Guj,1
1095,guf_01414_00010135150.wav,22050,Guj,1
1096,guf_01414_00011527443.wav,22050,Guj,1
1097,guf_01414_00019791202.wav,22050,Guj,1
1098,guf_01414_00035305879.wav,22050,Guj,1
1099,guf_01414_00046717875.wav,22050,Guj,1
1100,guf_01414_00068498755.wav,22050,Guj,1
1101,guf_01414_00073373427.wav,22050,Guj,1
1102,guf_01414_00082991469.wav,22050,Guj,1
1103,guf_01414_00092430059.wav,22050,Guj,1
1104,guf_01414_00094160054.wav,22050,Guj,1
1105,guf_01414_00118732192.wav,22050,Guj,1
1106,guf_01414_00131161068.wav,22050,Guj,1
1107,guf_01414_00141569799.wav,22050,Guj,1
1108,guf_01414_00153911213.wav,22050,Guj,1
1109,guf_01414_00155328084.wav,22050,Guj,1
1110,guf_01414_00157592304.wav,22050,Guj,1
1111,guf_01414_00188026799.wav,22050,Guj,1
1112,guf_01414_00196661873.wav,22050,Guj,1
1113,guf_01414_00237641413.wav,22050,Guj,1
1114,guf_01414_00238084424.wav,22050,Guj,1
1115,guf_01414_00250468932.wav,22050,Guj,1
1116,guf_01414_00260659336.wav,22050,Guj,1
1117,guf_01414_00261295717.wav,22050,Guj,1
1118,guf_01414_00266996139.wav,22050,Guj,1
1119,guf_01414_00269450830.wav,22050,Guj,1
1120,guf_01414_00276695279.wav,22050,Guj,1
1121,guf_01414_00281280852.wav,22050,Guj,1
1122,guf_01414_00296163321.wav,22050,Guj,1
1123,guf_01414_00316745227.wav,22050,Guj,1
1124,guf_01414_00322837392.wav,22050,Guj,1
1125,guf_01414_00393601713.wav,22050,Guj,1
1126,guf_01414_00395204900.wav,22050,Guj,1
1127,guf_01414_00395860718.wav,22050,Guj,1
1128,guf_01414_00398288938.wav,22050,Guj,1
1129,guf_01414_00400125697.wav,22050,Guj,1
1130,guf_01414_00415668809.wav,22050,Guj,1
1131,guf_01414_00419423296.wav,22050,Guj,1
1132,guf_01414_00470131572.wav,22050,Guj,1
1133,guf_01414_00471929540.wav,22050,Guj,1
1134,guf_01414_00490148593.wav,22050,Guj,1
1135,guf_01414_00490529464.wav,22050,Guj,1
1136,guf_01414_00494393290.wav,22050,Guj,1
1137,guf_01414_00497212273.wav,22050,Guj,1
1138,guf_01414_00499037264.wav,22050,Guj,1
1139,guf_01414_00506733975.wav,22050,Guj,1
1140,guf_01414_00509351828.wav,22050,Guj,1
1141,guf_01414_00537398832.wav,22050,Guj,1
1142,guf_01414_00550112002.wav,22050,Guj,1
1143,guf_01414_00557867516.wav,22050,Guj,1
1144,guf_01414_00572766460.wav,22050,Guj,1
1145,guf_01414_00587184219.wav,22050,Guj,1
1146,guf_01414_00595752762.wav,22050,Guj,1
1147,guf_01414_00601867850.wav,22050,Guj,1
1148,guf_01414_00608845853.wav,22050,Guj,1
1149,guf_01414_00614445102.wav,22050,Guj,1
1150,guf_01414_00626751981.wav,22050,Guj,1
1151,guf_01414_00640839490.wav,22050,Guj,1
1152,guf_01414_00668279776.wav,22050,Guj,1
1153,guf_01414_00669481763.wav,22050,Guj,1
1154,guf_01414_00675590621.wav,22050,Guj,1
1155,guf_01414_00676187052.wav,22050,Guj,1
1156,guf_01414_00692559280.wav,22050,Guj,1
1157,guf_01414_00695897537.wav,22050,Guj,1
1158,guf_01414_00701557989.wav,22050,Guj,1
1159,guf_01414_00718082800.wav,22050,Guj,1
1160,guf_01414_00719408090.wav,22050,Guj,1
1161,guf_01414_00735338724.wav,22050,Guj,1
1162,guf_01414_00741461731.wav,22050,Guj,1
1163,guf_01414_00762474665.wav,22050,Guj,1
1164,guf_01414_00767500142.wav,22050,Guj,1
1165,guf_01414_00768825135.wav,22050,Guj,1
1166,guf_01414_00778159943.wav,22050,Guj,1
1167,guf_01414_00786828561.wav,22050,Guj,1
1168,guf_01414_00813861004.wav,22050,Guj,1
1169,guf_01414_00814496032.wav,22050,Guj,1
1170,guf_01414_00823047964.wav,22050,Guj,1
1171,guf_01414_00845545101.wav,22050,Guj,1
1172,guf_01414_00849588161.wav,22050,Guj,1
1173,guf_01414_00851093603.wav,22050,Guj,1
1174,guf_01414_00888912780.wav,22050,Guj,1
1175,guf_01414_00894696058.wav,22050,Guj,1
1176,guf_01414_00911034629.wav,22050,Guj,1
1177,guf_01414_00920980258.wav,22050,Guj,1
1178,guf_01414_00922876457.wav,22050,Guj,1
1179,guf_01414_00931474803.wav,22050,Guj,1
1180,guf_01414_00945560461.wav,22050,Guj,1
1181,guf_01414_00947641154.wav,22050,Guj,1
1182,guf_01414_00967517879.wav,22050,Guj,1
1183,guf_01414_00978211430.wav,22050,Guj,1
1184,guf_01414_00982806229.wav,22050,Guj,1
1185,guf_01414_00992743860.wav,22050,Guj,1
1186,guf_01414_01005170564.wav,22050,Guj,1
1187,guf_01414_01018642098.wav,22050,Guj,1
1188,guf_01414_01041682015.wav,22050,Guj,1
1189,guf_01414_01066691496.wav,22050,Guj,1
1190,guf_01414_01072745727.wav,22050,Guj,1
1191,guf_01414_01075062089.wav,22050,Guj,1
1192,guf_01414_01085319360.wav,22050,Guj,1
1193,guf_01414_01090322469.wav,22050,Guj,1
1194,guf_01414_01124153906.wav,22050,Guj,1
1195,guf_01414_01126476475.wav,22050,Guj,1
1196,guf_01414_01151680833.wav,22050,Guj,1
1197,guf_01414_01179188559.wav,22050,Guj,1
1198,guf_01414_01183892721.wav,22050,Guj,1
1199,guf_01414_01208956027.wav,22050,Guj,1
1200,guf_01414_01210092260.wav,22050,Guj,1
1201,guf_01414_01211389169.wav,22050,Guj,1
1202,guf_01414_01212606097.wav,22050,Guj,1
1203,guf_01414_01222637738.wav,22050,Guj,1
1204,guf_01414_01231626496.wav,22050,Guj,1
1205,guf_01414_01238043256.wav,22050,Guj,1
1206,guf_01414_01263384825.wav,22050,Guj,1
1207,guf_01414_01270016569.wav,22050,Guj,1
1208,guf_01414_01313579596.wav,22050,Guj,1
1209,guf_01414_01341589972.wav,22050,Guj,1
1210,guf_01414_01345304906.wav,22050,Guj,1
1211,guf_01414_01352523885.wav,22050,Guj,1
1212,guf_01414_01367460761.wav,22050,Guj,1
1213,guf_01414_01372985731.wav,22050,Guj,1
1214,guf_01414_01378330027.wav,22050,Guj,1
1215,guf_01414_01379505471.wav,22050,Guj,1
1216,guf_01414_01379723257.wav,22050,Guj,1
1217,guf_01414_01407222622.wav,22050,Guj,1
1218,guf_01414_01430131286.wav,22050,Guj,1
1219,guf_01414_01430703507.wav,22050,Guj,1
1220,guf_01414_01444230241.wav,22050,Guj,1
1221,guf_01414_01488007247.wav,22050,Guj,1
1222,guf_01414_01504643853.wav,22050,Guj,1
1223,guf_01414_01513826847.wav,22050,Guj,1
1224,guf_01414_01515613053.wav,22050,Guj,1
1225,guf_01414_01516022833.wav,22050,Guj,1
1226,guf_01414_01520095643.wav,22050,Guj,1
1227,guf_01414_01524127792.wav,22050,Guj,1
1228,guf_01414_01555175106.wav,22050,Guj,1
1229,guf_01414_01556664788.wav,22050,Guj,1
1230,guf_01414_01564412239.wav,22050,Guj,1
1231,guf_01414_01570930164.wav,22050,Guj,1
